cut	62
Partition 0	3551,3552,3549
Partition 1	3605,3604,3613,3550
Partition 2	3548,3608,3609
Partition 3	3618,3575,3617
Partition 4	3614,3616,3615
Partition 5	3610,3611,3612
Partition 6	3537,3538,3539
Partition 7	3563,3556,3588,3589
Partition 8	3582,3524,3583,3587
Partition 9	3534,3555,3521,3546
Partition 10	3557,3558,3522,3559
Partition 11	3547,3574,3572,3573
Partition 12	3560,3561,3562,3570,3571
Partition 13	3569,3567,3568
Partition 14	3523,3540,3544,3545
Partition 15	3542,3566,3565,3543
Partition 16	3525,3529,3564
Partition 17	3526,3528,3530,3532
Partition 18	3527,3533,3541
Partition 19	3602,3578,3606,3603,3607
Partition 20	3590,3595,3596
Partition 21	3594,3593,3592,3591
Partition 22	3535,3536,3576,3531
Partition 23	3601,3600,3520
Partition 24	3586,3598,3599,3597
Partition 25	3554,3579,3577,3585
Partition 26	3553,3581,3580,3584
