cut	59
Partition 0	3538,3563,3582,3556
Partition 1	3557,3558,3522,3555
Partition 2	3560,3596,3559,3589
Partition 3	3585,3586,3598,3597
Partition 4	3581,3580,3584,3583
Partition 5	3553,3554,3579,3577
Partition 6	3526,3567,3566
Partition 7	3523,3565,3544,3545
Partition 8	3528,3530,3532,3587,3588
Partition 9	3537,3539,3540,3536,3531
Partition 10	3590,3595,3594,3593
Partition 11	3535,3576,3592,3591
Partition 12	3618,3575,3617,3616
Partition 13	3521,3612,3614,3615
Partition 14	3534,3546,3547,3574
Partition 15	3601,3600,3520,3599
Partition 16	3578,3606,3607,3611
Partition 17	3527,3533,3602,3603
Partition 18	3549,3613,3550
Partition 19	3529,3541,3542,3543
Partition 20	3525,3548,3551,3552,3561
Partition 21	3564,3569,3568,3570
Partition 22	3608,3609,3605,3610
Partition 23	3604,3524,3562,3572,3573,3571
