path	1
T	NA
cut	56
Partition 0	3556,3570,3571
Partition 1	3566,3568,3567,3569
Partition 2	3577,3589,3588
Partition 3	3606,3608,3607,3605
Partition 4	3549,3610,3611,3609,3548
Partition 5	3565,3597,3595,3596
Partition 6	3527,3531,3532,3530
Partition 7	3520,3528,3564,3594,3529
Partition 8	3522,3552,3553,3523
Partition 9	3561,3562
Partition 10	3524,3551,3554,3555,3550
Partition 11	3541,3557,3558,3525
Partition 12	3585,3586,3582,3587
Partition 13	3521,3538,3560,3599,3600
Partition 14	3603,3601,3602,3604
Partition 15	3579,3580,3581,3578
Partition 16	3539,3526,3583,3584
Partition 17	3534,3535,3536,3533
Partition 18	3592,3593,3598,3590,3591
Partition 19	3572,3573,3574,3575,3576
Partition 20	3542,3540,3544,3543
Partition 21	3537,3546,3547,3545
Partition 23	3563
Partition 24	3559
path	2
T	NA
cut	56
Partition 0	3556,3570,3571
Partition 1	3566,3568,3567,3569
Partition 2	3577,3589,3588
Partition 3	3606,3608,3607,3605
Partition 4	3549,3610,3611,3609,3548
Partition 5	3565,3597,3595,3596
Partition 6	3527,3531,3532,3530
Partition 7	3520,3528,3564,3594,3529
Partition 8	3559,3522,3552,3553,3523
Partition 9	3560,3561,3563,3562
Partition 10	3524,3551,3554,3555,3550
Partition 11	3541,3557,3558,3525
Partition 12	3585,3586,3582,3587
Partition 13	3521,3538,3599,3600
Partition 14	3603,3601,3602,3604
Partition 15	3579,3580,3581,3578
Partition 16	3583,3584
Partition 17	3534,3535,3536,3533
Partition 18	3592,3593,3598,3590,3591
Partition 19	3572,3573,3574,3575,3576,3526
Partition 20	3542,3544,3543
Partition 21	3537,3546,3547,3545
Partition 22	3539
Partition 23	3540
path	3
T	NA
cut	55
Partition 0	3556,3570,3571
Partition 1	3566,3568,3567,3569
Partition 2	3577,3589,3588
Partition 3	3606,3608,3607,3605
Partition 4	3549,3610,3611,3609,3548
Partition 5	3565,3597,3595,3596
Partition 6	3527,3531,3532,3526,3530
Partition 7	3520,3528,3564,3594,3529
Partition 8	3559,3522,3552,3553
Partition 9	3560,3561,3563,3562
Partition 10	3524,3551,3554,3555,3550
Partition 11	3541,3557,3558,3525
Partition 12	3585,3586,3582,3587
Partition 13	3521,3538,3599,3600
Partition 14	3603,3601,3602,3604
Partition 15	3579,3580,3581,3578
Partition 16	3583,3584
Partition 17	3534,3535,3536,3533
Partition 18	3592,3593,3598,3590,3591
Partition 19	3572,3573,3574,3575,3576
Partition 20	3539,3542,3540,3544,3543
Partition 21	3537,3546,3547,3545
Partition 23	3523
