cut	70
Partition 0	3570,3571
Partition 1	3609,3608,3607
Partition 2	3569,3568,3567
Partition 3	3556,3555,3554
Partition 4	3522,3552,3553
Partition 5	3565,3566,3589
Partition 6	3606,3605,3604
Partition 7	3597,3596,3598
Partition 8	3520,3528,3529
Partition 9	3527,3531,3530
Partition 10	3559,3564,3563
Partition 11	3558,3594,3595
Partition 12	3551,3550
Partition 13	3561,3524,3562
Partition 14	3532,3547,3548
Partition 15	3611,3610,3549
Partition 16	3557,3585
Partition 17	3521,3541,3525
Partition 18	3560,3523,3590
Partition 19	3542,3577,3588
Partition 20	3599,3600,3603
Partition 21	3601,3578,3602
Partition 22	3586,3582,3587
Partition 23	3581,3579,3580
Partition 24	3536,3535
Partition 25	3534,3533,3593
Partition 26	3537,3546,3545
Partition 27	3540,3544,3543
Partition 28	3572,3573,3574
Partition 29	3575,3576,3526
Partition 30	3538,3539,3584
Partition 31	3583,3592,3591
