cut	45
Partition 0	3545,3544
Partition 1	3527,3528,3534
Partition 2	3532,3533,3535
Partition 3	3529,3530
Partition 4	3572,3571
Partition 5	3573,3580,3581
Partition 6	3579,3578
Partition 7	3522,3536,3538
Partition 8	3537,3577
Partition 9	3543,3539
Partition 10	3531,3520,3568
Partition 11	3542,3541,3540
Partition 12	3525,3524,3559
Partition 13	3551,3552
Partition 14	3553,3550
Partition 15	3526,3547,3549
Partition 16	3585,3584,3546
Partition 17	3583,3582
Partition 18	3554,3565,3566
Partition 19	3570,3569
Partition 20	3557,3555
Partition 21	3556,3523,3548
Partition 22	3567,3521
Partition 23	3574,3575,3576
Partition 24	3558,3563,3564
Partition 25	3560,3561,3562
