cut	66
Partition 0	3573,3589,3588
Partition 1	3612,3610,3611
Partition 2	3609,3526,3603
Partition 3	3563,3564,3565
Partition 4	3572,3566,3570,3571
Partition 5	3602,3594,3595
Partition 6	3569,3593,3568
Partition 7	3613,3562,3561,3560
Partition 8	3545,3547,3546
Partition 9	3539,3542,3540
Partition 10	3580,3581,3587
Partition 11	3579,3578,3528
Partition 12	3576,3577,3582
Partition 13	3585,3584,3586,3583
Partition 14	3522,3530,3537
Partition 15	3538,3558,3559
Partition 16	3523,3541,3543
Partition 17	3549,3550,3551
Partition 18	3557,3548,3552
Partition 19	3520,3544,3524
Partition 20	3534,3535,3536,3531
Partition 21	3532,3533,3596
Partition 22	3599,3575,3574,3598
Partition 23	3529,3591,3592
Partition 24	3590,3600,3601
Partition 25	3525,3604,3605
Partition 26	3608,3606,3607
Partition 27	3521,3553,3567
Partition 28	3527,3597,3555,3554,3556
