cut	92
Partition 0	12,60,11
Partition 1	57,13,55
Partition 2	16,14,17,15
Partition 3	64,63,62
Partition 4	10,54,53
Partition 5	9,8,30
Partition 6	25,26,27
Partition 7	68,69,71
Partition 8	66,29,65,28,67
Partition 9	72,18,70
Partition 10	20,21,19
Partition 11	22,24,23
Partition 12	41,56,58
Partition 13	73,2,74
Partition 14	4,6,5,59
Partition 15	75,76,77
Partition 16	1,3,79
Partition 17	0,39,78,61
Partition 18	51,52,50
Partition 19	44,42,43
Partition 20	49,46,47,45,48
Partition 21	40,38,37
Partition 22	7,32,31
Partition 23	33,35,34,36
