path	1
T	7
cut	19
Partition 0	172,140,171,148,147
Partition 1	132,145,144,146,133
Partition 2	170,149,169,150,154
Partition 3	138,151,143,152,139,153
Partition 4	168,167,165,166
Partition 5	136,163,141,164,137
Partition 6	176,155,175,162,156
Partition 7	134,157,142,135,161
Partition 8	174,158,159,173,160
path	2
T	7
cut	19
Partition 0	172,140,171,148,147
Partition 1	132,145,144,146,133
Partition 2	170,149,169,150,154
Partition 3	138,151,143,152,139,153
Partition 4	168,167,165,166
Partition 5	136,163,141,164,137
Partition 6	176,155,175,162,156
Partition 7	134,157,142,135,161
Partition 8	174,158,159,173,160
path	3
T	7
cut	19
Partition 0	172,140,171,148,147
Partition 1	132,145,144,146,133
Partition 2	170,149,169,150,154
Partition 3	138,151,143,152,139,153
Partition 4	168,167,165,166
Partition 5	136,163,141,164,137
Partition 6	176,155,175,162,156
Partition 7	134,157,142,135,161
Partition 8	174,158,159,173,160
path	4
T	7
cut	19
Partition 0	172,140,171,148,147
Partition 1	132,145,144,146,133
Partition 2	170,149,169,150,154
Partition 3	138,151,143,152,139,153
Partition 4	168,167,165,166
Partition 5	136,163,141,164,137
Partition 6	176,155,175,162,156
Partition 7	134,157,142,135,161
Partition 8	174,158,159,173,160
path	5
T	7
cut	19
Partition 0	172,140,171,148,147
Partition 1	132,145,144,146,133
Partition 2	170,149,169,150,154
Partition 3	138,151,143,152,139,153
Partition 4	168,167,165,166
Partition 5	136,163,141,164,137
Partition 6	176,155,175,162,156
Partition 7	134,157,142,135,161
Partition 8	174,158,159,173,160
path	6
T	7
cut	19
Partition 0	172,140,171,148,147
Partition 1	132,145,144,146,133
Partition 2	170,149,169,150,154
Partition 3	138,151,143,152,139,153
Partition 4	168,167,165,166
Partition 5	136,163,141,164,137
Partition 6	176,155,175,162,156
Partition 7	134,157,142,135,161
Partition 8	174,158,159,173,160
path	7
T	7
cut	19
Partition 0	172,140,171,148,147
Partition 1	132,145,144,146,133
Partition 2	170,149,169,150,154
Partition 3	138,151,143,152,139,153
Partition 4	168,167,165,166
Partition 5	136,163,141,164,137
Partition 6	176,155,175,162,156
Partition 7	134,157,142,135,161
Partition 8	174,158,159,173,160
path	8
T	7
cut	19
Partition 0	172,140,171,148,147
Partition 1	132,145,144,146,133
Partition 2	170,149,169,150,154
Partition 3	138,151,143,152,139,153
Partition 4	168,167,165,166
Partition 5	136,163,141,164,137
Partition 6	176,155,175,162,156
Partition 7	134,157,142,135,161
Partition 8	174,158,159,173,160
path	9
T	7
cut	19
Partition 0	172,140,171,148,147
Partition 1	132,145,144,146,133
Partition 2	170,149,169,150,154
Partition 3	138,151,143,152,139,153
Partition 4	168,167,165,166
Partition 5	136,163,141,164,137
Partition 6	176,155,175,162,156
Partition 7	134,157,142,135,161
Partition 8	174,158,159,173,160
path	10
T	7
cut	19
Partition 0	172,140,171,148,147
Partition 1	132,145,144,146,133
Partition 2	170,149,169,150,154
Partition 3	138,151,143,152,139,153
Partition 4	168,167,165,166
Partition 5	136,163,141,164,137
Partition 6	176,155,175,162,156
Partition 7	134,157,142,135,161
Partition 8	174,158,159,173,160
path	11
T	7
cut	19
Partition 0	172,140,171,148,147
Partition 1	132,145,144,146,133
Partition 2	170,149,169,150,154
Partition 3	138,151,143,152,139,153
Partition 4	168,167,165,166
Partition 5	136,163,141,164,137
Partition 6	176,155,175,162,156
Partition 7	134,157,142,135,161
Partition 8	174,158,159,173,160
path	12
T	7
cut	19
Partition 0	172,140,171,148,147
Partition 1	132,145,144,146,133
Partition 2	170,149,169,150,154
Partition 3	138,151,143,152,139,153
Partition 4	168,167,165,166
Partition 5	136,163,141,164,137
Partition 6	176,155,175,162,156
Partition 7	134,157,142,135,161
Partition 8	174,158,159,173,160
path	13
T	7
cut	19
Partition 0	172,140,171,148,147
Partition 1	132,145,144,146,133
Partition 2	170,149,169,150,154
Partition 3	138,151,143,152,139,153
Partition 4	168,167,165,166
Partition 5	136,163,141,164,137
Partition 6	176,155,175,162,156
Partition 7	134,157,142,135,161
Partition 8	174,158,159,173,160
path	14
T	7
cut	19
Partition 0	172,140,171,148,147
Partition 1	132,145,144,146,133
Partition 2	170,149,169,150,154
Partition 3	138,151,143,152,139,153
Partition 4	168,167,165,166
Partition 5	136,163,141,164,137
Partition 6	176,155,175,162,156
Partition 7	134,157,142,135,161
Partition 8	174,158,159,173,160
path	15
T	7
cut	19
Partition 0	172,140,171,148,147
Partition 1	132,145,144,146,133
Partition 2	170,149,169,150,154
Partition 3	138,151,143,152,139,153
Partition 4	168,167,165,166
Partition 5	136,163,141,164,137
Partition 6	176,155,175,162,156
Partition 7	134,157,142,135,161
Partition 8	174,158,159,173,160
