path	1
T	2
cut	6
Partition 0	797,812,800,811,810
Partition 1	802,809,801,808,798,806,805
Partition 2	820,816,817,813,819,818
Partition 3	814,815,799,804,803,807,796
path	2
T	2
cut	6
Partition 0	797,812,800,811,810
Partition 1	802,809,801,808,798,806,805
Partition 2	820,816,817,813,819,818
Partition 3	814,815,799,804,803,807,796
path	3
T	2
cut	6
Partition 0	797,812,800,811,810
Partition 1	802,809,801,808,798,806,805
Partition 2	820,816,817,813,819,818
Partition 3	814,815,799,804,803,807,796
path	4
T	2
cut	6
Partition 0	797,812,800,811,810
Partition 1	802,809,801,808,798,806,805
Partition 2	820,816,817,813,819,818
Partition 3	814,815,799,804,803,807,796
path	5
T	3
cut	7
Partition 0	797,812,800,811,810,815
Partition 1	802,809,801,808,798,806,805
Partition 2	820,816,817,813,819,818
Partition 3	814,799,804,803,807,796
path	6
T	2
cut	6
Partition 0	797,812,800,811,810
Partition 1	802,809,801,808,798,806,805
Partition 2	820,816,817,813,819,818
Partition 3	814,815,799,804,803,807,796
path	7
T	3
cut	8
Partition 0	797,812,800,811,810,803,796
Partition 1	802,809,801,808,798,806,805
Partition 2	820,816,817,813,819,818
Partition 3	814,815,799,804,807
path	8
T	2
cut	6
Partition 0	797,812,800,811,810
Partition 1	802,809,801,808,798,806,805
Partition 2	820,816,817,813,819,818
Partition 3	814,815,799,804,803,807,796
path	9
T	2
cut	6
Partition 0	797,812,800,811,810
Partition 1	802,809,801,808,798,806,805
Partition 2	820,816,817,813,819,818
Partition 3	814,815,799,804,803,807,796
path	10
T	2
cut	6
Partition 0	797,812,800,811,810
Partition 1	802,809,801,808,798,806,805
Partition 2	820,816,817,813,819,818
Partition 3	814,815,799,804,803,807,796
