cut	70
Partition 0	3554,3579,3577
Partition 1	3560,3584,3585
Partition 2	3557,3558,3559
Partition 3	3522,3555,3521
Partition 4	3590,3595,3596
Partition 5	3586,3598,3597
Partition 6	3535,3576,3593
Partition 7	3594,3592,3591
Partition 8	3567,3566,3565
Partition 9	3526,3528,3580
Partition 10	3542,3543,3544
Partition 11	3553,3581,3523
Partition 12	3534,3546,3545
Partition 13	3540,3536,3531
Partition 14	3527,3533,3532
Partition 15	3529,3541,3530
Partition 16	3563,3556,3589
Partition 17	3537,3538,3539
Partition 18	3582,3524,3583
Partition 19	3605,3604,3587,3588
Partition 20	3569,3570,3571
Partition 21	3525,3564,3568
Partition 22	3548,3608,3609
Partition 23	3552,3561,3562,3572
Partition 24	3602,3603
Partition 25	3601,3600,3520
Partition 26	3610,3611,3612
Partition 27	3578,3606,3607
Partition 28	3551,3549
Partition 29	3613,3550,3614
Partition 30	3599,3616,3615
Partition 31	3547,3574,3573
Partition 32	3618,3575,3617
