cut	47
Partition 0	3535,3544,3543
Partition 1	3532,3545,3546
Partition 2	3578,3579,3564
Partition 3	3541,3540,3542,3539
Partition 4	3583,3584,3582,3585
Partition 5	3586,3520,3547
Partition 6	3602,3601,3600
Partition 7	3580,3599,3598,3597
Partition 8	3594,3593,3592
Partition 9	3587,3588,3591,3590
Partition 10	3554,3595,3589,3596
Partition 11	3566,3571,3567
Partition 12	3570,3569,3568,3573
Partition 13	3576,3577,3575,3572
Partition 14	3521,3527,3565
Partition 15	3525,3534,3524,3533
Partition 16	3530,3531,3528,3529
Partition 17	3537,3522,3538
Partition 18	3553,3581,3536
Partition 19	3555,3552,3523,3574,3556
Partition 20	3548,3550,3549
Partition 21	3561,3551,3563,3562
Partition 22	3557,3560,3559,3526,3558
