cut	41
Partition 0	3527,3528,3534
Partition 1	3535,3545,3544
Partition 2	3532,3533
Partition 3	3529,3530
Partition 4	3572,3571,3525,3559
Partition 5	3543,3538,3539
Partition 6	3542,3541,3540
Partition 7	3537,3522,3536
Partition 8	3573,3580,3581
Partition 9	3524,3577,3578
Partition 10	3531,3520,3579,3568
Partition 11	3566,3583,3582
Partition 12	3585,3584,3546
Partition 13	3526,3547,3549
Partition 14	3551,3552,3553
Partition 15	3550,3554,3565
Partition 16	3560,3561
Partition 17	3562,3563,3564
Partition 18	3556,3557,3555,3558
Partition 19	3523,3548,3570
Partition 20	3574,3575,3576
Partition 21	3567,3521,3569
