cut	34
Partition 0	3549,3550,3545,3546,3564,3565
Partition 1	3553,3554,3555,3562,3561,3563
Partition 2	3547,3548,3560,3558,3556,3557
Partition 3	3598,3597,3595,3596,3594,3544
Partition 4	3593,3571,3585,3586,3584,3520
Partition 5	3568,3592,3559,3526,3569,3570
Partition 6	3576,3577,3579,3580,3578,3581
Partition 7	3527,3528,3523,3529,3572,3530
Partition 8	3573,3574,3591,3575,3583,3582
Partition 9	3566,3567,3525,3531,3543,3588
Partition 10	3524,3551,3552,3535,3541,3542
Partition 11	3521,3532,3587,3534,3589,3533
Partition 12	3536,3537,3539,3538,3590,3522,3540
