cut	78
Partition 0	3566,3557,3613
Partition 1	3612,3617,3618
Partition 2	3587,3610,3611,3588
Partition 3	3537,3538,3609
Partition 4	3554,3555,3556
Partition 5	3581,3583,3582
Partition 6	3546,3548,3545
Partition 7	3540,3541,3549,3550
Partition 8	3547,3531,3530
Partition 9	3539,3600,3599
Partition 10	3579,3565,3580
Partition 11	3521,3578,3523,3577
Partition 12	3524,3544,3564
Partition 13	3529,3606,3522
Partition 14	3614,3607,3616,3615
Partition 15	3542,3543,3608
Partition 16	3567,3562,3563
Partition 17	3558,3559,3568,3569
Partition 18	3525,3589,3520
Partition 19	3573,3570,3571,3572
Partition 20	3533,3553,3552
Partition 21	3532,3586,3584,3585
Partition 22	3536,3551,3560
Partition 23	3526,3527,3535,3528
Partition 24	3598,3601,3602
Partition 25	3596,3597,3534
Partition 26	3603,3604,3605
Partition 27	3561,3594,3595
Partition 28	3590,3591,3592
Partition 29	3624,3623,3593
Partition 30	3621,3622,3620,3619
Partition 31	3574,3575,3576
