cut	73
Partition 0	3586,3598
Partition 1	3600,3520,3599
Partition 2	3578,3606,3607
Partition 3	3602,3603,3601
Partition 4	3596,3597
Partition 5	3590,3595
Partition 6	3592,3591
Partition 7	3594,3593
Partition 8	3535,3536,3576,3577
Partition 9	3523,3566,3565
Partition 10	3542,3543,3544
Partition 11	3581,3580
Partition 12	3584,3585
Partition 13	3553,3554,3579
Partition 14	3525,3564
Partition 15	3569,3567,3568
Partition 16	3527,3533,3532
Partition 17	3526,3528,3530
Partition 18	3529,3541,3531
Partition 19	3605,3604
Partition 20	3608,3609
Partition 21	3548,3552,3561
Partition 22	3613,3550
Partition 23	3551,3549
Partition 24	3560,3558,3559
Partition 25	3557,3522,3555
Partition 26	3614,3615
Partition 27	3534,3521
Partition 28	3610,3611,3612
Partition 29	3618,3575
Partition 30	3617,3616
Partition 31	3574,3573
Partition 32	3537,3539,3540
Partition 33	3546,3545,3547
Partition 34	3582,3583
Partition 35	3538,3563,3556
Partition 36	3570,3571
Partition 37	3587,3588,3589
Partition 38	3524,3562,3572
