cut	93
Partition 0	72,50,68
Partition 1	16,71,70,69
Partition 2	3,4,5,6
Partition 3	8,9,47
Partition 4	12,11,10
Partition 5	15,14,13
Partition 6	17,18,7
Partition 7	65,67,66
Partition 8	1,63,64,62
Partition 9	37,36,35
Partition 10	44,43,41
Partition 11	20,39,38,40
Partition 12	0,2,21
Partition 13	78,76,77
Partition 14	79,27,42
Partition 15	45,26,75
Partition 16	58,59,61,60
Partition 17	74,28,73
Partition 18	46,48,49
Partition 19	25,23,24,22
Partition 20	52,57,51
Partition 21	55,19,53
Partition 22	33,34,54
Partition 23	32,56,29,30,31
