cut	58
Partition 0	3566,3540
Partition 1	3541,3526,3531
Partition 2	3542,3523,3557
Partition 3	3534,3536,3520
Partition 4	3561,3562,3558
Partition 5	3560,3544,3559
Partition 6	3567,3568
Partition 7	3527,3564,3569
Partition 8	3528,3529,3530
Partition 9	3573,3565,3577
Partition 10	3574,3575,3576
Partition 11	3524,3572,3584
Partition 12	3586,3585,3587,3588
Partition 13	3556,3521
Partition 14	3598,3597,3596
Partition 15	3563,3570,3571
Partition 16	3594,3595
Partition 17	3583,3582,3581
Partition 18	3551,3552,3550
Partition 19	3579,3535,3580,3578
Partition 20	3553,3555,3554
Partition 21	3538,3533,3532
Partition 22	3537,3522,3539
Partition 23	3591,3593,3592
Partition 24	3589,3590,3525
Partition 25	3543,3545,3546
Partition 26	3548,3549,3547
