iteration	t
1	22,28,30,54,72,114,183,192,213,257,280,390,458,490,669,1038
2	47,67,75,153,466,474,780,1156,1192,1279
3	2,43,59,65,97,102,263,330,342,851
4	3,4,21,47,61,82,149,214,330,1392
5	7,18,37,51,158,165,518,702,725
6	22,165,194,7238,7266,7513
7	83,95,1721,2048,2051
8	29,49,604,868
9	20,384,517,534,551,964
