cut	68
Partition 0	3604,3605
Partition 1	3601,3602,3603
Partition 2	3599,3608,3609
Partition 3	3607,3606
Partition 4	3579,3582,3583
Partition 5	3580,3581
Partition 6	3573,3574
Partition 7	3584,3598,3597
Partition 8	3528,3537
Partition 9	3526,3527,3578
Partition 10	3555,3554,3553
Partition 11	3562,3561,3563
Partition 12	3567,3556,3566
Partition 13	3558,3564,3565
Partition 14	3521,3538,3539
Partition 15	3532,3525,3600
Partition 16	3559,3560,3557
Partition 17	3534,3535
Partition 18	3576,3575,3577
Partition 19	3548,3524
Partition 20	3536,3540,3541
Partition 21	3523,3529
Partition 22	3542,3530,3531
Partition 23	3545,3550,3551
Partition 24	3590,3533,3549
Partition 25	3594,3595
Partition 26	3546,3547,3591
Partition 27	3585,3586,3587
Partition 28	3589,3596,3588
Partition 29	3522,3544,3568
Partition 30	3592,3593
Partition 31	3569,3570,3552
Partition 32	3611,3610,3572
Partition 33	3543,3571,3520
