cut	61
Partition 0	4,89,16,6
Partition 1	44,7,55,74
Partition 2	5,57,14,75,77
Partition 3	2,47,3,86
Partition 4	42,46,92,64
Partition 5	41,32,69,83
Partition 6	0,23,10,11
Partition 7	24,13,59,21,71
Partition 8	76,27,18,88
Partition 9	33,39,93,80
Partition 10	81,29,72,95,98
Partition 11	68,28,50,94
Partition 12	35,52,78,62
Partition 13	20,96,25,91,53
Partition 14	22,40,66,60
Partition 15	19,37,38,56
Partition 16	87,51,67,90,70
Partition 17	34,36,97,45
Partition 18	8,30,43,61
Partition 19	54,99,15,85,58
Partition 20	9,12,65,17,79
Partition 21	49,63,82,73,48
Partition 22	1,84,26,31
