cut	56
Partition 0	3531,3532
Partition 1	3540,3541,3535
Partition 2	3538,3533,3542
Partition 3	3561,3560,3562
Partition 4	3530,3529,3563
Partition 5	3523,3539,3544
Partition 6	3558,3557,3543
Partition 7	3602,3601,3600
Partition 8	3521,3598,3559,3599
Partition 9	3537,3536
Partition 10	3565,3564,3566
Partition 11	3527,3528,3567
Partition 12	3568,3571,3569,3570
Partition 13	3588,3586,3587
Partition 14	3590,3591,3592
Partition 15	3593,3589,3594
Partition 16	3576,3525,3577
Partition 17	3579,3520,3580
Partition 18	3524,3534,3578
Partition 19	3550,3549,3548,3526
Partition 20	3574,3575,3582,3581
Partition 21	3597,3595,3596
Partition 22	3585,3584,3583
Partition 23	3551,3552,3556
Partition 24	3545,3547,3555
Partition 25	3522,3553,3554
Partition 26	3572,3573,3546
