cut	35
Partition 0	3535,3543,3534,3533
Partition 1	3544,3542,3532,3545
Partition 2	3588,3587,3546,3586
Partition 3	3520,3571,3585,3584
Partition 4	3547,3548,3549,3550
Partition 5	3523,3551,3570,3569
Partition 6	3580,3581,3582,3583
Partition 7	3530,3527,3531,3528
Partition 8	3575,3576,3577,3574
Partition 9	3537,3538,3536,3526
Partition 10	3539,3522,3540,3541
Partition 11	3572,3573,3578,3525,3579
Partition 12	3554,3559,3560,3558
Partition 13	3557,3555,3568,3567
Partition 14	3524,3529,3552,3553
Partition 15	3521,3556,3565,3566
Partition 16	3561,3563,3564,3562
