cut	202
Partition 0	fdp_c,dhap_c,g3p_c,f6p_c,ru5p__D_c,e4p_c,r5p_c,s7p_c,xu5p__D_c
Partition 1	13dpg_c,amp_c,3pg_c,6pgc_c,nh4_c,2pg_c,gln__L_e,h2o_e,nh4_e
Partition 2	adp_c,pi_c,pep_c,coa_c,nadh_c,gln__L_c,h2o_c,glu__L_c,g6p_c,nadph_c
Partition 3	atp_c,co2_c,akg_c,nadp_c,succoa_c,pyr_c,nad_c,accoa_c,oaa_c
Partition 4	h_c,6pgl_c,akg_e,lac__D_c,etoh_c,pi_e,pyr_e,lac__D_e,etoh_e
Partition 5	h_e,q8_c,q8h2_c,mal__L_c,succ_c,succ_e,fum_c,fum_e,mal__L_e
Partition 6	for_c,cit_c,icit_c,acald_c,acald_e,acon_C_c,glx_c,for_e
Partition 7	actp_c,ac_c,ac_e,co2_e,o2_c,fru_e,glc__D_e,glu__L_e,o2_e
