cut	66
Partition 0	3521,3546,3621
Partition 1	3601,3547,3602
Partition 2	3526,3559,3560,3561
Partition 3	3552,3553,3570
Partition 4	3551,3549,3550,3588
Partition 5	3623,3620,3622
Partition 6	3571,3619,3592,3591
Partition 7	3612,3613,3614
Partition 8	3558,3524,3537,3557
Partition 9	3609,3610,3611,3615
Partition 10	3525,3608,3598,3599
Partition 11	3605,3604,3603
Partition 12	3593,3596,3606
Partition 13	3595,3594,3574
Partition 14	3607,3618,3616,3617
Partition 15	3563,3569,3568
Partition 16	3539,3556,3562
Partition 17	3538,3565,3566,3567
Partition 18	3530,3531,3536
Partition 19	3522,3527,3540,3600
Partition 20	3528,3529,3545
Partition 21	3541,3544,3543,3542
Partition 22	3532,3534,3535
Partition 23	3582,3585,3586,3587
Partition 24	3580,3581,3578,3579
Partition 25	3533,3564,3548
Partition 26	3583,3597,3520
Partition 27	3554,3555,3523,3584
Partition 28	3577,3589,3590
Partition 29	3573,3572,3575,3576
