cut	39
Partition 0	3550,3545,3546,3564,3563
Partition 1	3597,3547,3548,3549,3544
Partition 2	3598,3565,3595,3596,3594
Partition 3	3559,3560,3558,3556,3557
Partition 4	3553,3554,3555,3562,3561
Partition 5	3568,3526,3569,3570,3571
Partition 6	3592,3593,3585,3586,3584,3520
Partition 7	3525,3531,3543,3533,3542
Partition 8	3566,3567,3524,3551,3552,3588
Partition 9	3532,3534,3539,3535,3541,3540
Partition 10	3521,3587,3536,3537,3589,3538
Partition 11	3527,3528,3523,3529,3530
Partition 12	3573,3574,3591,3572,3575
Partition 13	3579,3580,3581,3583,3582
Partition 14	3590,3576,3577,3522,3578
