cut	74
Partition 0	50,73,83
Partition 1	82,8,58
Partition 2	89,20,85,7
Partition 3	14,32,75
Partition 4	1,26,37,42
Partition 5	15,16,29,65
Partition 6	55,48,21
Partition 7	9,18,19
Partition 8	78,43,81
Partition 9	39,66,56
Partition 10	0,40,36
Partition 11	41,38,87
Partition 12	25,47,74,76
Partition 13	2,86,67
Partition 14	10,33,35
Partition 15	24,46,70
Partition 16	57,80,44,49
Partition 17	64,23,34
Partition 18	13,68,27
Partition 19	4,79,61
Partition 20	51,31,45,88,69
Partition 21	22,53,30
Partition 22	12,5
Partition 23	54,17,63
Partition 24	84,6,72
Partition 25	59,11,77
Partition 26	3,62,71
Partition 27	28,52,60
