path	1
T	6
cut	39
Partition 0	8,4,6,10,27,26,28
Partition 1	15,14,18,19,17,16,20
Partition 2	9,13,12,21,33,11,22
Partition 3	49,34,46,44,47,48,45
Partition 4	43,40,42,37,38,36,35
Partition 5	0,41,32,24,23,25,39
Partition 6	2,31,1,3,5,7,29,30
path	2
T	6
cut	39
Partition 0	8,4,6,10,27,26,28
Partition 1	15,14,18,19,17,16,20
Partition 2	9,13,12,21,33,11,22
Partition 3	49,34,46,44,47,48,45
Partition 4	43,40,42,37,38,36,35
Partition 5	0,41,32,24,23,25,39
Partition 6	2,31,1,3,5,7,29,30
path	3
T	6
cut	39
Partition 0	8,4,6,10,27,26,28
Partition 1	15,14,18,19,17,16,20
Partition 2	9,13,12,21,33,11,22
Partition 3	49,34,46,44,47,48,45
Partition 4	43,40,42,37,38,36,35
Partition 5	0,41,32,24,23,25,39
Partition 6	2,31,1,3,5,7,29,30
