sol	1
T	1
cut	4
Partition 0	390,383,385,389,379,386,384
Partition 1	380,387,388,381,382,378
sol	2
T	1
cut	3
Partition 0	390,383,385,389,379,386,388
Partition 1	380,384,387,381,382,378
sol	3
T	1
cut	3
Partition 0	390,383,385,389,379,386,382
Partition 1	380,384,387,388,381,378
sol	4
T	1
cut	4
Partition 0	390,385,389,379,386,388
Partition 1	380,384,387,381,382,378,383
sol	5
T	1
cut	4
Partition 0	390,383,385,389,386,388
Partition 1	380,384,387,381,382,378,379
sol	6
T	1
cut	4
Partition 0	390,383,385,389,386,382
Partition 1	380,384,387,388,381,378,379
sol	7
T	1
cut	4
Partition 0	390,385,389,379,386,380,384
Partition 1	387,388,381,382,378,383
sol	8
T	1
cut	4
Partition 0	390,383,385,389,386,380,384
Partition 1	387,388,381,382,378,379
sol	9
T	1
cut	4
Partition 0	390,385,389,379,386,387,388
Partition 1	380,384,381,382,378,383
sol	10
T	1
cut	4
Partition 0	390,383,385,389,386,387,388
Partition 1	380,384,381,382,378,379
sol	11
T	1
cut	4
Partition 0	390,383,385,389,386,388,382
Partition 1	380,384,387,381,378,379
sol	12
T	1
cut	3
Partition 0	390,385,379,386,380,384
Partition 1	387,388,381,382,378,383,389
sol	13
T	1
cut	3
Partition 0	390,389,379,386,387,388
Partition 1	380,384,381,382,378,383,385
