cut	42
Partition 0	3595,3594,3593,3592
Partition 1	3585,3598,3596,3597
Partition 2	3578,3580,3579,3564
Partition 3	3584,3582,3599,3600
Partition 4	3535,3544,3542,3543
Partition 5	3541,3583,3540,3539
Partition 6	3554,3591,3590,3589
Partition 7	3586,3587,3520,3588
Partition 8	3602,3601,3532,3545,3547,3546
Partition 9	3527,3531,3528,3529
Partition 10	3521,3548,3550,3549
Partition 11	3561,3551,3563,3562
Partition 12	3552,3537,3522,3538
Partition 13	3553,3555,3581,3536,3523,3556
Partition 14	3557,3560,3559,3558
Partition 15	3576,3577,3575,3572,3574
Partition 16	3530,3525,3534,3533
Partition 17	3565,3524,3569,3568,3573
Partition 18	3566,3526,3570,3571,3567
