cut	50
Partition 0	3551,3552,3550
Partition 1	3579,3580,3578,3581
Partition 2	3598,3556,3521
Partition 3	3597,3594,3595,3596
Partition 4	3583,3582,3593,3592
Partition 5	3542,3548,3549
Partition 6	3547,3543,3545,3546
Partition 7	3589,3590,3591
Partition 8	3537,3538,3525,3533,3532
Partition 9	3539,3553,3555,3554
Partition 10	3528,3529,3530,3527
Partition 11	3534,3535,3536
Partition 12	3573,3575,3577,3576
Partition 13	3584,3585,3587,3588
Partition 14	3524,3572,3574,3586
Partition 15	3541,3523,3540
Partition 16	3544,3565,3526,3557
Partition 17	3520,3566,3531,3558
Partition 18	3560,3561,3559,3562
Partition 19	3563,3570,3569,3571
Partition 20	3522,3567,3568,3564
