cut	65
Partition 0	3552,3525
Partition 1	3550,3551,3584
Partition 2	3586,3585
Partition 3	3523,3573,3574
Partition 4	3610,3609
Partition 5	3579,3580,3576
Partition 6	3522,3578,3577
Partition 7	3569,3575
Partition 8	3524,3542
Partition 9	3547,3546,3545
Partition 10	3548,3541
Partition 11	3556,3549,3557
Partition 12	3529,3530
Partition 13	3537,3534,3536
Partition 14	3553,3554,3596
Partition 15	3527,3528,3595
Partition 16	3555,3538,3543
Partition 17	3567,3571
Partition 18	3572,3560
Partition 19	3540,3539
Partition 20	3559,3558,3520
Partition 21	3588,3589
Partition 22	3583,3532,3531
Partition 23	3593,3592
Partition 24	3526,3544,3561
Partition 25	3587,3590,3591
Partition 26	3581,3521
Partition 27	3600,3535,3533
Partition 28	3598,3601,3599
Partition 29	3564,3565,3566
Partition 30	3563,3562
Partition 31	3606,3605,3582
Partition 32	3568,3570,3594
Partition 33	3597,3602,3603
Partition 34	3607,3608,3604
