cut	36
Partition 0	1666,1688
Partition 1	1669,1679
Partition 2	1683,1684
Partition 3	1680,1682,1685
Partition 4	1677,1681,1678
Partition 5	1715,1714,1713
Partition 6	1664,1687
Partition 7	1670,1671
Partition 8	1686,1674,1676
Partition 9	1663,1668,1672
Partition 10	1702,1701
Partition 11	1706,1704,1662
Partition 12	1696,1673
Partition 13	1705,1695,1665
Partition 14	1698,1697,1699
Partition 15	1703,1711,1712
Partition 16	1709,1710
Partition 17	1675,1707,1708
Partition 18	1667,1690
Partition 19	1693,1692,1691
Partition 20	1689,1694,1700
