cut	36
Partition 0	1719,1718,1694
Partition 1	1717,1716,1715
Partition 2	1665,1707
Partition 3	1679,1678
Partition 4	1676,1677,1683
Partition 5	1662,1682,1672
Partition 6	1688,1689
Partition 7	1685,1684
Partition 8	1673,1674
Partition 9	1693,1675,1692
Partition 10	1680,1690,1681,1691
Partition 11	1696,1666
Partition 12	1709,1710,1711
Partition 13	1713,1712
Partition 14	1703,1704,1663
Partition 15	1705,1701,1702
Partition 16	1687,1708,1714
Partition 17	1670,1671
Partition 18	1669,1668,1664
Partition 19	1686,1667
Partition 20	1700,1706,1699
Partition 21	1697,1695,1698
