Npart	Sol	Nodes	Constraint	Valid Motif_METIS	Valid Motif_Optimized	Cycle Free_METIS	Cycle Free_Optimized	T_Metis	T_Optimized	cut_Metis	cut_Optimized
6	0	25	lc	True	True	True	True	2	2	6	6
6	1	25	lc	True	True	True	True	2	2	6	6
6	2	25	lc	True	True	True	True	2	2	6	6
6	3	25	lc	True	True	True	True	2	2	6	6
6	4	25	lc	True	True	True	True	2	2	6	6
6	5	25	lc	True	True	True	True	2	2	6	6
6	6	25	lc	True	True	True	True	2	2	6	6
6	7	25	lc	True	True	True	True	2	2	6	6
6	8	25	lc	True	True	True	True	2	2	6	6
6	9	25	lc	True	True	True	True	2	2	6	6
6	10	25	lc	True	True	True	True	2	2	6	6
4	2	25	lc	True	True	True	True	2	1	4	4
4	3	25	lc	True	True	True	True	2	1	4	4
4	4	25	lc	True	True	True	True	2	1	4	4
4	5	25	lc	True	True	True	True	2	1	4	4
4	6	25	lc	True	True	True	True	2	1	4	4
4	8	25	lc	True	True	True	True	2	1	4	4
4	9	25	lc	True	True	True	True	2	1	4	4
4	10	25	lc	True	True	True	True	2	1	4	4
3	1	25	lc	True	True	False	True	3	1	3	3
3	2	25	lc	True	True	False	True	3	1	3	3
3	3	25	lc	True	True	False	True	3	1	3	3
3	4	25	lc	True	True	False	True	3	1	3	3
3	5	25	lc	True	True	False	True	3	1	3	3
3	6	25	lc	True	True	False	True	3	1	3	3
3	7	25	lc	True	True	False	True	3	1	3	3
3	8	25	lc	True	True	False	True	3	1	3	3
3	9	25	lc	True	True	False	True	3	1	3	3
3	10	25	lc	True	True	False	True	3	1	3	3
5	0	25	lc	True	True	True	True	2	2	5	5
5	1	25	lc	True	True	True	True	2	2	5	5
5	2	25	lc	True	True	True	True	2	2	5	5
5	3	25	lc	True	True	True	True	2	2	5	5
5	4	25	lc	True	True	True	True	2	2	5	5
5	5	25	lc	True	True	True	True	2	2	5	5
5	6	25	lc	True	True	True	True	2	2	5	5
5	7	25	lc	True	True	True	True	2	2	5	5
5	8	25	lc	True	True	True	True	2	2	5	5
5	9	25	lc	True	True	True	True	2	2	5	5
5	10	25	lc	True	True	True	True	2	2	5	5
4	0	25	hc	True	True	True	True	2	2	4	4
4	1	25	hc	True	True	True	True	2	2	4	4
4	2	25	hc	True	True	True	True	2	2	4	4
4	3	25	hc	True	True	True	True	2	2	4	4
4	4	25	hc	True	True	True	True	2	2	4	4
4	5	25	hc	True	True	True	True	2	2	4	4
4	6	25	hc	True	True	True	True	2	2	4	4
4	7	25	hc	True	True	True	True	2	2	4	4
4	8	25	hc	True	True	True	True	2	2	4	4
4	9	25	hc	True	True	True	True	2	2	4	4
4	10	25	hc	True	True	True	True	2	2	4	4
3	1	25	hc	True	True	False	True	3	2	3	3
3	2	25	hc	True	True	False	True	3	2	3	3
3	3	25	hc	True	True	False	True	3	2	3	3
3	4	25	hc	True	True	False	True	3	2	3	3
3	5	25	hc	True	True	False	True	3	2	3	3
3	6	25	hc	True	True	False	True	3	2	3	3
3	7	25	hc	True	True	False	True	3	2	3	3
3	8	25	hc	True	True	False	True	3	2	3	3
3	9	25	hc	True	True	False	True	3	2	3	3
3	10	25	hc	True	True	False	True	3	2	3	3
