cut	47
Partition 0	3569,3568,3579
Partition 1	3565,3556
Partition 2	3557,3558,3559
Partition 3	3526,3531,3532
Partition 4	3555,3522
Partition 5	3566,3567,3540,3543
Partition 6	3573,3541,3542
Partition 7	3547,3548
Partition 8	3523,3546,3549
Partition 9	3521,3574,3575
Partition 10	3576,3577,3578
Partition 11	3581,3582,3580
Partition 12	3527,3585
Partition 13	3529,3524,3570
Partition 14	3533,3534,3528
Partition 15	3589,3587,3588
Partition 16	3571,3552,3553
Partition 17	3586,3525,3572
Partition 18	3554,3560,3561
Partition 19	3550,3551,3562
Partition 20	3530,3544,3545
Partition 21	3536,3535
Partition 22	3539,3538,3537
Partition 23	3520,3583
Partition 24	3590,3584,3564,3563
