cut	49
Partition 0	3545,3546
Partition 1	3527,3528
Partition 2	3520,3547,3544
Partition 3	3548,3561,3562
Partition 4	3564,3563
Partition 5	3585,3565,3584
Partition 6	3572,3534
Partition 7	3533,3535
Partition 8	3524,3529,3560
Partition 9	3577,3578
Partition 10	3575,3580,3579
Partition 11	3532,3530,3531
Partition 12	3574,3522,3573
Partition 13	3571,3570,3581
Partition 14	3568,3549
Partition 15	3521,3566
Partition 16	3583,3582
Partition 17	3523,3536,3540
Partition 18	3543,3542,3541
Partition 19	3567,3576
Partition 20	3525,3539
Partition 21	3569,3555,3556
Partition 22	3552,3553
Partition 23	3550,3551,3554
Partition 24	3557,3558,3559
Partition 25	3537,3526,3538
