path	1
T	NA
cut	14
Partition 0	8,21,23,26,29,36
Partition 1	16,30,32,47,50,59
Partition 2	0,3,18,28,31,48,9,55,56,58
Partition 3	14,15,17,34,41,57,24,35
Partition 4	4,6,20,51,25,39,42
Partition 5	1,22,38,40,53,54,52
Partition 6	5,10,11,12,19,33,46
Partition 7	2,27,7,13,37,43,44,49
Partition 10	45
path	2
T	NA
cut	14
Partition 0	8,21,23,26,29,36,45
Partition 1	16,30,32,47,50,59
Partition 2	0,3,18,28,31,48,9,55,56,58
Partition 3	14,15,17,34,41,57,24,35
Partition 4	4,6,20,51,25,39,42
Partition 5	1,22,38,40,53,54,52
Partition 6	5,10,11,12,19,33,46
Partition 7	2,27,7,13,37,43,44
Partition 9	49
path	3
T	NA
cut	13
Partition 0	8,21,23,26,29,36,45
Partition 1	16,30,32,47,50,59
Partition 2	0,3,18,28,31,48,9,55,56,58
Partition 3	14,15,17,34,41,57,24,35
Partition 4	4,6,20,51,25,39,42
Partition 5	1,22,38,40,53,54,52
Partition 6	5,10,11,12,19,33,46
Partition 7	2,27,7,13,37,43,44,49
