cut	51
Partition 0	3561,3562,3563
Partition 1	3536,3548
Partition 2	3546,3547
Partition 3	3535,3524
Partition 4	3545,3533
Partition 5	3572,3575,3534
Partition 6	3530,3522
Partition 7	3574,3573
Partition 8	3537,3526,3538
Partition 9	3580,3579
Partition 10	3577,3578
Partition 11	3552,3553
Partition 12	3551,3529,3560,3554
Partition 13	3521,3543
Partition 14	3583,3582
Partition 15	3571,3570,3581
Partition 16	3550,3557
Partition 17	3523,3569
Partition 18	3566,3568
Partition 19	3567,3555,3556,3576
Partition 20	3549,3558
Partition 21	3585,3584
Partition 22	3565,3564,3559
Partition 23	3540,3541
Partition 24	3527,3525,3539
Partition 25	3528,3520,3544
Partition 26	3542,3532,3531
