cut	57
Partition 0	3623,3622,3546,3621
Partition 1	3559,3521,3560,3561
Partition 2	3552,3553,3570,3569
Partition 3	3620,3571,3619,3592
Partition 4	3551,3550,3588,3591,3590
Partition 5	3527,3528,3529,3545,3544
Partition 6	3522,3530,3540,3600,3531
Partition 7	3536,3541,3535,3543,3542
Partition 8	3532,3533,3534,3523,3564
Partition 9	3554,3555,3563,3556,3562
Partition 10	3539,3538,3565,3566,3567,3568
Partition 11	3582,3585,3584,3583,3520
Partition 12	3558,3549,3524,3537,3557
Partition 13	3580,3581,3578,3579
Partition 14	3573,3572,3577,3589
Partition 15	3575,3576,3574,3586,3587
Partition 16	3601,3547,3548,3602
Partition 17	3596,3595,3526,3594
Partition 18	3593,3525,3609,3610,3608,3598
Partition 19	3611,3612,3613,3614,3615
Partition 20	3607,3618,3606,3616,3617
Partition 21	3605,3597,3599,3604,3603
