cut	75
Partition 0	3577,3580
Partition 1	3578,3579
Partition 2	3523,3602
Partition 3	3592,3593,3594
Partition 4	3546,3599
Partition 5	3548,3545,3547
Partition 6	3576,3604
Partition 7	3603,3522
Partition 8	3520,3532,3549,3533
Partition 9	3535,3536
Partition 10	3527,3530
Partition 11	3543,3542
Partition 12	3540,3541
Partition 13	3531,3526,3534,3537
Partition 14	3528,3529
Partition 15	3521,3590,3554
Partition 16	3556,3555
Partition 17	3550,3551,3552
Partition 18	3539,3538,3553
Partition 19	3605,3606
Partition 20	3571,3570
Partition 21	3608,3609
Partition 22	3607,3598,3610
Partition 23	3611,3613,3612
Partition 24	3617,3616
Partition 25	3589,3614,3615
Partition 26	3562,3601,3600
Partition 27	3524,3559
Partition 28	3558,3544,3557
Partition 29	3574,3575
Partition 30	3586,3585,3584
Partition 31	3568,3569
Partition 32	3573,3572,3591
Partition 33	3560,3563,3561
Partition 34	3587,3588
Partition 35	3565,3566,3567
Partition 36	3582,3583
Partition 37	3564,3581,3525
Partition 38	3596,3595,3597
