cut	56
Partition 0	3539,3542,3540,3545
Partition 1	3561,3547,3546,3588
Partition 2	3583,3576,3577,3582
Partition 3	3585,3584,3586,3587
Partition 4	3579,3580,3578,3581,3528
Partition 5	3572,3566,3570,3571
Partition 6	3569,3568,3563,3564,3565
Partition 7	3602,3593,3594,3595
Partition 8	3613,3562,3612,3589
Partition 9	3609,3610,3611,3526,3573,3603
Partition 10	3523,3538,3590,3606
Partition 11	3537,3536,3559,3560
Partition 12	3541,3544,3524,3543
Partition 13	3608,3607,3527,3604,3605
Partition 14	3525,3521,3553,3567,3531
Partition 15	3534,3535,3532,3533
Partition 16	3520,3529,3591,3574,3592
Partition 17	3596,3599,3575,3600,3601
Partition 18	3597,3555,3554,3598
Partition 19	3549,3550,3551,3548,3552
Partition 20	3522,3530,3558,3557,3556
