cut	35
Partition 0	3521,3529,3561
Partition 1	3574,3530,3551
Partition 2	3552,3550,3553
Partition 3	3525,3563,3523
Partition 4	3575,3576,3573
Partition 5	3564,3570,3571,3572
Partition 6	3524,3569
Partition 7	3549,3547,3548
Partition 8	3580,3579,3577,3578
Partition 9	3558,3559,3557
Partition 10	3568,3560,3567
Partition 11	3526,3532,3533
Partition 12	3562,3565,3566
Partition 13	3541,3542,3520,3543
Partition 14	3539,3531,3540
Partition 15	3545,3546,3544
Partition 16	3527,3528,3522
Partition 17	3536,3537,3535,3534
Partition 18	3555,3538,3556,3554
