cut	32
Partition 0	1682,1672,1673
Partition 1	1693,1675,1674,1692
Partition 2	1717,1707,1716
Partition 3	1719,1718,1694
Partition 4	1676,1677,1679
Partition 5	1683,1665,1684,1678
Partition 6	1685,1688,1689
Partition 7	1680,1690,1681,1691
Partition 8	1686,1687,1708
Partition 9	1664,1714,1715
Partition 10	1662,1670,1671
Partition 11	1667,1669,1668,1695
Partition 12	1666,1709,1710
Partition 13	1696,1697,1698,1699
Partition 14	1703,1704,1663
Partition 15	1705,1700,1702,1706
Partition 16	1713,1701,1711,1712
