path	1
T	NA
cut	53
Partition 0	62,63,60,58,61,57,59,56
Partition 1	0,1,64,38,41,40,39,65,37
Partition 2	45,53,52,54,43,42,44,55
Partition 3	69,68,66,50,48,51,49,67
Partition 4	22,27,28,20,24,17,23,25,21,26
Partition 5	14,19,16,18
Partition 6	29,7,12,6,8,9,10,11,13
Partition 7	2,3,4,36,5,34,33,32,35
Partition 8	46
Partition 10	47
Partition 15	15
Partition 16	31
Partition 17	30
path	2
T	NA
cut	44
Partition 0	62,63,60,58,61,57,59,56
Partition 1	0,1,64,38,41,40,39,47,65,37
Partition 2	45,53,52,54,42,44,55,46
Partition 3	69,68,66,50,48,51,49,67
Partition 4	22,27,28,20,24,23,25,21,26,43
Partition 5	31,14,15,19,17,16,18,30
Partition 6	29,7,12,6,8,9,10,11,13
Partition 7	2,3,4,36,5,34,33,32,35
path	3
T	NA
cut	48
Partition 0	62,63,60,58,61,57,59,56
Partition 1	0,1,64,38,41,40,39,65,37
Partition 2	45,53,52,54,43,42,44,55,46
Partition 3	69,68,66,50,48,51,49,67
Partition 4	22,27,28,20,23,25,21,26
Partition 5	31,14,15,19,17,16,18,30
Partition 6	29,7,12,6,8,9,10,11,13
Partition 7	2,3,4,36,5,34,33,32,35
Partition 9	24
Partition 11	47
