cut	48
Partition 0	3610,3609,3579,3580
Partition 1	3555,3556,3549,3557,3576
Partition 2	3538,3537,3529,3534,3536
Partition 3	3522,3578,3577,3527,3530
Partition 4	3546,3544,3545,3590
Partition 5	3523,3586,3585,3587,3525
Partition 6	3553,3552,3550,3551
Partition 7	3524,3542,3547,3543,3548
Partition 8	3554,3596,3528,3541,3595,3597
Partition 9	3581,3600,3601,3602
Partition 10	3566,3521,3535,3533,3570
Partition 11	3594,3604,3593,3603
Partition 12	3606,3607,3605,3608,3582
Partition 13	3583,3584,3588,3589,3591,3592
Partition 14	3565,3598,3599,3540
Partition 15	3559,3558,3560,3520,3539
Partition 16	3564,3526,3532,3531,3561
Partition 17	3568,3563,3562,3569,3575
Partition 18	3573,3574,3572,3567,3571
