path	1
T	NA
cut	47
Partition 0	76,27,19,37,33,39,93,88,80
Partition 1	10,11,81,18,41,28,29,72,95,98
Partition 2	5,57,14,22,32,69,83,75,77
Partition 3	2,47,3,42,46,16,6,92,86
Partition 4	0,23,4,44,7,55,74,89,64
Partition 5	40,87,38,66,60,67,90,70
Partition 6	49,68,63,50,62,82,73,48,94
Partition 7	20,96,25,91,35,52,78,53
Partition 8	1,84,8,26,30,43,61,31,58
Partition 9	9,12,65,17,79,13,59,21,45
Partition 10	54,99,24,15,85,34,36,97,71
Partition 12	56
Partition 13	51
path	2
T	NA
cut	53
Partition 0	19,37,33,39,93,87,88,80
Partition 1	10,11,81,18,41,29,72,95,98
Partition 2	5,57,14,22,32,69,83,75,77
Partition 3	2,47,3,42,46,16,6,92,86
Partition 4	0,23,4,44,7,55,74,89,64
Partition 5	40,38,56,66,60,67,90,70
Partition 6	49,68,63,50,62,82,73,48,94
Partition 7	20,96,25,91,35,52,78,53
Partition 8	1,84,8,26,30,43,61,31,58
Partition 9	9,12,65,17,79,13,59,21,36,45
Partition 10	54,15,85,34
Partition 11	24
Partition 12	99
Partition 14	97
Partition 15	71
Partition 17	51
Partition 18	28
Partition 19	27
Partition 20	76
path	3
T	NA
cut	44
Partition 0	76,27,19,37,33,39,93,88,80
Partition 1	10,11,81,18,41,29,72,95,98
Partition 2	5,57,14,22,32,69,83,75,77
Partition 3	2,47,3,42,46,16,6,92,86
Partition 4	0,23,4,44,7,55,74,89,64
Partition 5	40,87,38,56,51,66,60,67,90,70
Partition 6	49,68,28,63,50,62,82,73,48,94
Partition 7	20,96,25,91,35,52,78,53
Partition 8	1,84,8,26,30,43,61,31,58
Partition 9	9,12,65,17,79,13,59,21,45
Partition 10	54,99,24,15,85,34,36,97,71
