cut	24
Partition 0	8,70,71,72,65
Partition 1	40,41,63,62,64
Partition 2	44,43,75,61
Partition 3	11,12,13,81
Partition 4	14,68,93,69,67
Partition 5	1,37,53,38
Partition 6	47,46,45,49,48
Partition 7	3,4,56,74,73
Partition 8	5,6,10,9
Partition 9	17,16,15,66,96,58
Partition 10	80,2,52,79,78
Partition 11	60,50,51,57,90
Partition 12	24,94,95,26
Partition 13	0,98,76,31,32
Partition 14	99,28,25,27,59
Partition 15	92,7,42,97,91
Partition 16	29,39,83,82,77
Partition 17	85,34,33,54,84
Partition 18	88,30,87,86
Partition 19	21,36,35,89,55
Partition 20	19,18,20,23,22
