cut	57
Partition 0	3521,3529,3546,3545,3544
Partition 1	3623,3620,3622,3621
Partition 2	3527,3528,3552,3551,3553
Partition 3	3549,3550,3588,3591,3590
Partition 4	3570,3571,3619,3592,3569
Partition 5	3563,3566,3567,3568
Partition 6	3559,3560,3556,3562,3561
Partition 7	3541,3558,3524,3537,3557
Partition 8	3522,3540,3600,3539,3538
Partition 9	3530,3531,3536,3565,3543,3542
Partition 10	3533,3580,3581,3578,3579
Partition 11	3532,3534,3564,3535,3548
Partition 12	3582,3585,3584,3583,3520
Partition 13	3576,3577,3586,3587,3589
Partition 14	3554,3555,3523,3573,3572
Partition 15	3601,3605,3602,3604,3603
Partition 16	3595,3526,3594,3575,3574
Partition 17	3593,3596,3525,3547,3598
Partition 18	3609,3610,3608,3611,3599
Partition 19	3607,3618,3606,3616,3617
Partition 20	3612,3613,3614,3615,3597
