cut	73
Partition 0	3526,3547,3551
Partition 1	3552,3601,3602
Partition 2	3521,3553,3570
Partition 3	3559,3560,3561
Partition 4	3622,3546,3621
Partition 5	3623,3620,3619
Partition 6	3549,3550,3588
Partition 7	3571,3592,3591
Partition 8	3524,3537,3557
Partition 9	3612,3613,3558
Partition 10	3607,3618,3617
Partition 11	3614,3615,3616
Partition 12	3609,3610,3608
Partition 13	3525,3611,3598,3599
Partition 14	3605,3604,3603
Partition 15	3594,3574,3606
Partition 16	3593,3596,3595
Partition 17	3587,3589,3590
Partition 18	3575,3576,3577
Partition 19	3580,3581,3578,3579
Partition 20	3582,3585,3586
Partition 21	3532,3534,3535
Partition 22	3533,3564,3548
Partition 23	3597,3520
Partition 24	3523,3584,3583
Partition 25	3522,3530,3536
Partition 26	3527,3600,3528
Partition 27	3540,3541,3542
Partition 28	3529,3545,3544,3543
Partition 29	3539,3556,3562
Partition 30	3531,3538,3565
Partition 31	3566,3567,3568
Partition 32	3554,3555,3563
Partition 33	3573,3572,3569
