cut	38
Partition 0	3572,3573
Partition 1	3522,3534,3533
Partition 2	3578,3525,3579
Partition 3	3540,3541,3542
Partition 4	3537,3538,3539
Partition 5	3520,3571
Partition 6	3583,3585,3584
Partition 7	3580,3581,3582,3528
Partition 8	3588,3587,3586
Partition 9	3532,3546,3545
Partition 10	3535,3543,3544
Partition 11	3563,3564,3562
Partition 12	3524,3552,3561
Partition 13	3553,3521,3565,3566
Partition 14	3560,3568,3567
Partition 15	3554,3559,3558
Partition 16	3556,3557,3555
Partition 17	3575,3576
Partition 18	3523,3527
Partition 19	3536,3577,3574,3526
Partition 20	3547,3548,3549,3550
Partition 21	3551,3570,3569
Partition 22	3529,3530,3531
