cut	75
Partition 0	3541,3549,3550
Partition 1	3536,3551,3552
Partition 2	3535,3560,3561
Partition 3	3556,3557,3613
Partition 4	3527,3554,3555,3525
Partition 5	3533,3528,3534
Partition 6	3596,3597,3598,3526
Partition 7	3570,3571,3572
Partition 8	3566,3537,3538
Partition 9	3576,3621,3620
Partition 10	3574,3575,3573,3567
Partition 11	3559,3562,3584,3563
Partition 12	3558,3568,3569
Partition 13	3589,3520,3590
Partition 14	3624,3623,3622,3553
Partition 15	3531,3532,3586
Partition 16	3585,3616,3617
Partition 17	3614,3607,3615
Partition 18	3543,3608,3612,3611
Partition 19	3591,3592,3588
Partition 20	3583,3593,3594,3595
Partition 21	3601,3602,3603
Partition 22	3618,3604,3605,3619
Partition 23	3577,3565,3564
Partition 24	3579,3600,3599,3580
Partition 25	3540,3581,3582
Partition 26	3587,3524,3609,3610
Partition 27	3529,3606,3522
Partition 28	3542,3546,3545,3544
Partition 29	3521,3578,3523
Partition 30	3539,3547,3548,3530
