cut	43
Partition 0	3526,3542,3543
Partition 1	3547,3549,3548
Partition 2	3536,3538,3539
Partition 3	3551,3537,3577
Partition 4	3552,3553,3550
Partition 5	3584,3546
Partition 6	3545,3544
Partition 7	3527,3528,3534,3535
Partition 8	3585,3583
Partition 9	3581,3566,3582
Partition 10	3554,3565,3564
Partition 11	3531,3520
Partition 12	3532,3522,3533
Partition 13	3540,3524,3568
Partition 14	3525,3529,3530
Partition 15	3560,3561,3559
Partition 16	3541,3562,3563
Partition 17	3567,3521
Partition 18	3557,3555,3558
Partition 19	3556,3523,3570,3569
Partition 20	3574,3575
Partition 21	3573,3572,3571
Partition 22	3580,3579,3576,3578
