cut	33
Partition 0	2,40,49,50,54,72
Partition 1	0,17,35,37,48,53,55
Partition 2	45,65,32,58,76,78,71
Partition 3	1,44,7,18,28,69
Partition 4	12,36,61,16,30,33
Partition 5	6,21,51,25,68,74,63
Partition 6	10,27,24,60,73
Partition 7	3,4,46,52,62,56
Partition 8	5,29,42,64,70,79
Partition 9	8,9,13,14,19,57,66
Partition 10	31,23,38,47,39,43
Partition 11	11,20,41,77,67
Partition 12	15,75,22,34,59,26
