cut	77
Partition 0	3584,3583
Partition 1	3581,3582,3580
Partition 2	3555,3556,3559
Partition 3	3564,3557,3558
Partition 4	3533,3586,3534
Partition 5	3526,3578,3579
Partition 6	3607,3605,3606
Partition 7	3603,3604,3608
Partition 8	3587,3544
Partition 9	3545,3546,3547
Partition 10	3539,3536,3537
Partition 11	3538,3540,3548
Partition 12	3571,3570,3569
Partition 13	3563,3565,3566
Partition 14	3541,3542,3592
Partition 15	3535,3543,3523
Partition 16	3562,3560,3561
Partition 17	3529,3528
Partition 18	3567,3554,3568
Partition 19	3601,3591,3553
Partition 20	3575,3576,3577
Partition 21	3521,3549,3550
Partition 22	3531,3530,3532
Partition 23	3594,3593,3595
Partition 24	3600,3598,3599
Partition 25	3596,3527,3597
Partition 26	3612,3613
Partition 27	3610,3522,3611
Partition 28	3614,3615,3616
Partition 29	3609,3524,3552
Partition 30	3573,3572,3551
Partition 31	3621,3574,3620
Partition 32	3520,3602,3617
Partition 33	3525,3590,3619,3618
Partition 34	3585,3589,3588
