cut	71
Partition 0	3612,3611,3603
Partition 1	3609,3610
Partition 2	3573,3572,3566
Partition 3	3526,3589,3588
Partition 4	3593,3594
Partition 5	3602,3568,3595
Partition 6	3569,3570,3571
Partition 7	3563,3564,3565
Partition 8	3585,3586
Partition 9	3584,3583,3582
Partition 10	3581,3576,3577
Partition 11	3579,3580,3587
Partition 12	3545,3578,3528
Partition 13	3539,3542,3540
Partition 14	3562,3561,3560
Partition 15	3613,3547,3546
Partition 16	3544,3524
Partition 17	3548,3552,3531
Partition 18	3549,3550,3551
Partition 19	3558,3557,3556
Partition 20	3535,3532,3533
Partition 21	3534,3520,3529
Partition 22	3537,3538,3559
Partition 23	3522,3530,3536
Partition 24	3608,3606,3607
Partition 25	3523,3541,3543
Partition 26	3590,3591
Partition 27	3592,3600,3601
Partition 28	3596,3599,3598
Partition 29	3567,3575,3574
Partition 30	3525,3604,3605
Partition 31	3521,3527,3553
Partition 32	3597,3555,3554
