path	1
T	2
cut	17
Partition 0	4,1,3,78,85,64,69
Partition 1	33,19,24,25,76,35
Partition 2	87,86,82,53,59,74
Partition 3	22,31,46,40,63,84
Partition 4	0,89,18,37,45,21,73
Partition 5	56,2,50,16,49,28,55
Partition 6	65,66,29,57,67,60
Partition 7	34,8,42,23,43,61
Partition 8	52,51,38,54,68,75
Partition 9	79,11,17,48,41,30,80
Partition 10	5,72,81,36,71,62
Partition 11	70,7,88,39,83,12,26
Partition 12	6,32,9,15,13,14
Partition 13	77,27,44,10,47,20,58
path	2
T	2
cut	17
Partition 0	4,1,3,78,85,64,69
Partition 1	33,19,24,25,76,35
Partition 2	87,86,82,53,59,74
Partition 3	22,31,46,40,63,84
Partition 4	0,89,18,37,45,21,73
Partition 5	56,2,50,16,49,28,55
Partition 6	65,66,29,57,67,60
Partition 7	34,8,42,23,43,61
Partition 8	52,51,38,54,68,75
Partition 9	79,11,17,48,41,30,80
Partition 10	5,72,81,36,71,62
Partition 11	70,7,88,39,83,12,26
Partition 12	6,32,9,15,13,14
Partition 13	77,27,44,10,47,20,58
path	3
T	2
cut	17
Partition 0	4,1,3,78,85,64,69
Partition 1	33,19,24,25,76,35
Partition 2	87,86,82,53,59,74
Partition 3	22,31,46,40,63,84
Partition 4	0,89,18,37,45,21,73
Partition 5	56,2,50,16,49,28,55
Partition 6	65,66,29,57,67,60
Partition 7	34,8,42,23,43,61
Partition 8	52,51,38,54,68,75
Partition 9	79,11,17,48,41,30,80
Partition 10	5,72,81,36,71,62
Partition 11	70,7,88,39,83,12,26
Partition 12	6,32,9,15,13,14
Partition 13	77,27,44,10,47,20,58
