cut	75
Partition 0	3542,3544,3592
Partition 1	3545,3543,3541
Partition 2	3546,3547,3548
Partition 3	3538,3539,3540
Partition 4	3535,3536,3537
Partition 5	3523,3562,3561
Partition 6	3563,3565,3566
Partition 7	3560,3571,3570,3569
Partition 8	3533,3579,3534
Partition 9	3526,3578,3586,3587
Partition 10	3603,3604,3607
Partition 11	3605,3606,3608
Partition 12	3555,3559
Partition 13	3556,3564,3558
Partition 14	3584,3583,3557
Partition 15	3581,3582,3580
Partition 16	3612,3614,3613
Partition 17	3610,3522,3611
Partition 18	3520,3602,3617
Partition 19	3615,3609,3616,3524
Partition 20	3573,3572
Partition 21	3621,3574,3620
Partition 22	3585,3589,3588
Partition 23	3590,3619,3618
Partition 24	3525,3529,3567
Partition 25	3528,3577,3568
Partition 26	3591,3553,3554
Partition 27	3575,3576,3552
Partition 28	3531,3521,3530
Partition 29	3549,3550,3551,3532
Partition 30	3594,3593,3595
Partition 31	3596,3527,3597
Partition 32	3601,3600,3598,3599
