Npart	Sol	Nodes	Constraint	Valid Motif_METIS	Valid Motif_Optimized	Cycle Free_METIS	Cycle Free_Optimized	T_Metis	T_Optimized	cut_Metis	cut_Optimized
4	0	18	lc	True	True	True	True	2	2	5	5
4	40	18	lc	True	True	True	True	2	2	5	5
4	73	18	lc	True	True	True	True	2	2	5	5
4	84	18	lc	True	True	True	True	2	2	5	5
3	0	18	lc	True	True	True	True	2	2	4	4
3	2	18	lc	True	True	True	True	2	2	4	4
3	6	18	lc	True	True	True	True	2	2	4	4
3	10	18	lc	True	True	True	True	2	2	4	4
3	21	18	lc	True	True	True	True	2	2	4	4
3	27	18	lc	True	True	True	True	2	2	4	4
3	33	18	lc	True	True	True	True	2	2	4	4
3	38	18	lc	True	True	True	True	2	2	4	4
3	47	18	lc	True	True	True	True	2	2	4	4
3	54	18	lc	True	True	True	True	2	2	4	4
3	60	18	lc	True	True	True	True	2	2	4	4
3	65	18	lc	True	True	True	True	2	2	4	4
3	72	18	lc	True	True	True	True	2	2	4	4
3	73	18	lc	True	True	True	True	2	2	4	4
3	74	18	lc	True	True	True	True	2	2	4	4
3	75	18	lc	True	True	True	True	2	2	4	4
3	76	18	lc	True	True	True	True	2	2	4	4
3	82	18	lc	True	True	True	True	2	2	4	4
3	95	18	lc	True	True	True	True	2	2	4	4
3	107	18	lc	True	True	True	True	2	2	4	4
3	125	18	lc	True	True	True	True	2	2	4	4
3	146	18	lc	True	True	True	True	2	2	4	4
3	150	18	lc	True	True	True	True	2	2	4	4
3	153	18	lc	True	True	True	True	2	2	4	4
3	155	18	lc	True	True	True	True	2	2	4	4
3	169	18	lc	True	True	True	True	2	2	4	4
3	170	18	lc	True	True	True	True	2	2	4	4
3	178	18	lc	True	True	True	True	2	2	4	4
3	184	18	lc	True	True	True	True	2	2	4	4
3	195	18	lc	True	True	True	True	2	2	4	4
3	232	18	lc	True	True	True	True	2	2	4	4
3	233	18	lc	True	True	True	True	2	2	4	4
3	250	18	lc	True	True	True	True	2	2	4	4
3	251	18	lc	True	True	True	True	2	2	4	4
2	0	18	lc	True	True	True	True	1	1	3	3
2	7	18	lc	True	True	True	True	1	1	3	3
2	8	18	lc	True	True	True	True	1	1	3	3
2	9	18	lc	True	True	True	True	1	1	3	3
2	11	18	lc	True	True	True	True	1	1	3	3
2	12	18	lc	True	True	True	True	1	1	3	3
2	13	18	lc	True	True	True	True	1	1	3	3
2	18	18	lc	True	True	True	True	1	1	3	3
2	19	18	lc	True	True	True	True	1	1	3	3
