Npart	Sol	Nodes	Constraint	Valid Motif_METIS	Valid Motif_Optimized	Cycle Free_METIS	Cycle Free_Optimized	T_Metis	T_Optimized	cut_Metis	cut_Optimized
7	2	32	lc	False	True	False	True	4	3	10	10
7	3	32	lc	False	True	False	True	4	3	10	10
7	7	32	lc	False	True	False	True	4	3	10	10
6	0	32	lc	True	True	True	True	3	3	8	8
6	1	32	lc	True	True	True	True	3	3	8	8
6	2	32	lc	True	True	True	True	3	3	8	8
6	3	32	lc	True	True	True	True	3	3	8	8
6	4	32	lc	True	True	True	True	3	3	8	8
6	5	32	lc	True	True	True	True	3	3	8	8
6	6	32	lc	True	True	True	True	3	3	8	8
6	7	32	lc	True	True	True	True	3	3	8	8
6	8	32	lc	True	True	True	True	3	3	8	8
6	9	32	lc	True	True	True	True	3	3	8	8
6	10	32	lc	True	True	True	True	3	3	8	8
8	0	32	lc	True	True	True	True	3	3	10	10
8	1	32	lc	True	True	True	True	3	3	10	10
8	2	32	lc	True	True	True	True	3	3	10	10
8	3	32	lc	True	True	True	True	3	3	10	10
8	4	32	lc	True	True	True	True	3	3	10	10
8	5	32	lc	True	True	True	True	3	3	10	10
8	6	32	lc	True	True	True	True	3	3	10	10
8	7	32	lc	True	True	True	True	3	3	10	10
8	8	32	lc	True	True	True	True	3	3	10	10
8	9	32	lc	True	True	True	True	3	3	10	10
8	10	32	lc	True	True	True	True	3	3	10	10
4	0	32	lc	True	True	True	True	2	2	6	6
4	1	32	lc	True	True	True	True	2	2	6	6
4	2	32	lc	True	True	True	True	2	2	6	6
4	3	32	lc	True	True	True	True	2	2	6	6
4	4	32	lc	True	True	True	True	2	2	6	6
4	5	32	lc	True	True	True	True	2	2	6	6
4	6	32	lc	True	True	True	True	2	2	6	6
4	7	32	lc	True	True	True	True	2	2	6	6
4	8	32	lc	True	True	True	True	2	2	6	6
4	9	32	lc	True	True	True	True	2	2	6	6
4	10	32	lc	True	True	True	True	2	2	6	6
5	7	32	lc	False	True	False	True	4	2	8	7
6	10	32	hc	False	True	True	True	3	4	8	8
