cut	41
Partition 0	3585,3586,3584,3520
Partition 1	3568,3526,3569,3570,3571
Partition 2	3592,3593,3565,3595,3594
Partition 3	3598,3597,3596,3544
Partition 4	3548,3558,3556,3557
Partition 5	3547,3549,3550,3545,3546
Partition 6	3555,3552,3562,3564,3563
Partition 7	3553,3554,3559,3560,3561
Partition 8	3566,3567,3525,3531
Partition 9	3528,3529,3530,3543,3542
Partition 10	3579,3580,3581,3582
Partition 11	3575,3576,3577,3578,3583
Partition 12	3524,3589,3551,3588
Partition 13	3573,3574,3591,3572,3590
Partition 14	3521,3532,3587,3527,3523
Partition 15	3536,3537,3539,3538,3540
Partition 16	3534,3522,3535,3541,3533
