cut	22
Partition 0	1,37,53,10,38
Partition 1	47,46,45,49,48
Partition 2	9,17,96,58,73
Partition 3	3,4,5,6,56,74
Partition 4	68,43,93,69,67
Partition 5	11,12,13,81,14
Partition 6	40,41,63,62,64
Partition 7	8,70,71,44,72
Partition 8	16,15,66,75,61,65
Partition 9	89,88,55,87,86
Partition 10	19,18,20,21,36,35
Partition 11	85,34,33,54,84
Partition 12	29,30,39,83,82,77
Partition 13	92,7,42,97,91
Partition 14	52,60,50,51,59
Partition 15	80,2,79,57,90,78
Partition 16	23,22,24,94,95
Partition 17	0,98,76,31,32
Partition 18	99,28,25,27,26
