cut	61
Partition 0	7546,7526,7527,7547
Partition 1	7493,7521,7549,7497,7550
Partition 2	7571,7568,7566,7572
Partition 3	7501,7545,7573,7564,7590
Partition 4	7565,7498,7499,7562,7559,7563
Partition 5	7569,7540,7541,7570
Partition 6	7513,7516,7511,7512,7517
Partition 7	7491,7500,7502,7503,7504
Partition 8	7509,7510,7574,7575
Partition 9	7577,7578,7548,7580,7579
Partition 10	7523,7576,7496,7524,7522,7525
Partition 11	7557,7494,7555,7556,7558
Partition 12	7553,7551,7552,7495,7554
Partition 13	7542,7544,7543,7583
Partition 14	7490,7506,7528,7492,7529
Partition 15	7514,7515,7507,7560,7561
Partition 16	7581,7582,7585,7584
Partition 17	7567,7588,7586,7587
Partition 18	7595,7594,7591,7592,7593,7589
Partition 19	7520,7537,7538,7539,7536
Partition 20	7530,7505,7531,7533,7532
Partition 21	7508,7519,7535,7518,7534
