Npart	Sol	Nodes	Constraint	Valid Motif_METIS	Valid Motif_Optimized	Cycle Free_METIS	Cycle Free_Optimized	T_Metis	T_Optimized	cut_Metis	cut_Optimized
4	1	22	lc	True	True	True	True	3	2	5	5
4	7	22	lc	True	True	True	True	3	2	5	5
4	8	22	lc	True	True	True	True	3	2	5	5
4	12	22	lc	True	True	True	True	3	2	5	5
4	16	22	lc	True	True	True	True	3	2	5	5
4	17	22	lc	True	True	True	True	3	2	5	5
4	18	22	lc	True	True	True	True	3	2	5	5
4	37	22	lc	True	True	True	True	3	2	5	5
4	38	22	lc	True	True	True	True	3	2	5	5
4	49	22	lc	True	True	True	True	3	2	5	5
4	55	22	lc	True	True	True	True	3	2	5	5
4	59	22	lc	True	True	True	True	3	2	5	5
4	60	22	lc	True	True	True	True	3	2	5	5
4	63	22	lc	True	True	True	True	3	2	5	5
4	76	22	lc	True	True	True	True	3	2	5	5
4	80	22	lc	True	True	True	True	3	2	5	5
4	81	22	lc	True	True	True	True	3	2	5	5
4	96	22	lc	True	True	True	True	3	2	5	5
4	103	22	lc	True	True	True	True	3	2	5	5
4	104	22	lc	True	True	True	True	3	2	5	5
4	107	22	lc	True	True	True	True	3	2	5	5
4	114	22	lc	True	True	True	True	3	2	5	5
4	172	22	lc	True	True	True	True	3	2	5	5
4	184	22	lc	True	True	True	True	3	2	5	5
4	188	22	lc	True	True	True	True	3	2	5	5
4	194	22	lc	True	True	True	True	3	2	5	5
4	197	22	lc	True	True	True	True	3	2	5	5
4	199	22	lc	True	True	True	True	3	2	5	5
4	200	22	lc	True	True	True	True	3	2	5	5
4	201	22	lc	True	True	True	True	3	2	5	5
4	215	22	lc	True	True	True	True	3	2	5	5
4	218	22	lc	True	True	True	True	3	2	5	5
4	226	22	lc	True	True	True	True	3	2	5	5
4	234	22	lc	True	True	True	True	3	2	5	5
4	239	22	lc	True	True	True	True	3	2	5	5
4	240	22	lc	True	True	True	True	3	2	5	5
4	279	22	lc	True	True	True	True	3	2	5	5
4	296	22	lc	True	True	True	True	3	2	5	5
4	299	22	lc	True	True	True	True	3	2	5	5
4	316	22	lc	True	True	True	True	3	2	5	5
4	317	22	lc	True	True	True	True	3	2	5	5
4	348	22	lc	True	True	True	True	3	2	5	5
4	362	22	lc	True	True	True	True	3	2	5	5
4	376	22	lc	True	True	True	True	3	2	5	5
4	388	22	lc	True	True	True	True	3	2	5	5
4	395	22	lc	True	True	True	True	3	2	5	5
4	495	22	lc	True	True	True	True	3	2	5	5
4	503	22	lc	True	True	True	True	3	2	5	5
4	530	22	lc	True	True	True	True	3	2	5	5
4	537	22	lc	True	True	True	True	3	2	5	5
4	542	22	lc	True	True	True	True	3	2	5	5
4	543	22	lc	True	True	True	True	3	2	5	5
4	544	22	lc	True	True	True	True	3	2	5	5
4	558	22	lc	True	True	True	True	3	2	5	5
4	566	22	lc	True	True	True	True	3	2	5	5
4	569	22	lc	True	True	True	True	3	2	5	5
4	572	22	lc	True	True	True	True	3	2	5	5
4	573	22	lc	True	True	True	True	3	2	5	5
4	575	22	lc	True	True	True	True	3	2	5	5
4	626	22	lc	True	True	True	True	3	2	5	5
4	629	22	lc	True	True	True	True	3	2	5	5
4	636	22	lc	True	True	True	True	3	2	5	5
4	637	22	lc	True	True	True	True	3	2	5	5
4	638	22	lc	True	True	True	True	3	2	5	5
4	722	22	lc	True	True	True	True	3	2	5	5
4	773	22	lc	True	True	True	True	3	2	5	5
4	804	22	lc	True	True	True	True	3	2	5	5
4	812	22	lc	True	True	True	True	3	2	5	5
4	815	22	lc	True	True	True	True	3	2	5	5
4	846	22	lc	True	True	True	True	3	2	5	5
4	848	22	lc	True	True	True	True	3	2	5	5
4	941	22	lc	True	True	True	True	3	2	5	5
4	954	22	lc	True	True	True	True	3	2	5	5
4	980	22	lc	True	True	True	True	3	2	5	5
4	993	22	lc	True	True	True	True	3	2	5	5
4	1129	22	lc	True	True	True	True	3	2	5	5
4	1137	22	lc	True	True	True	True	3	2	5	5
4	1151	22	lc	True	True	True	True	3	2	5	5
4	1157	22	lc	True	True	True	True	3	2	5	5
4	1158	22	lc	True	True	True	True	3	2	5	5
4	1200	22	lc	True	True	True	True	3	2	5	5
4	1209	22	lc	True	True	True	True	3	2	5	5
4	1212	22	lc	True	True	True	True	3	2	5	5
4	1213	22	lc	True	True	True	True	3	2	5	5
4	1221	22	lc	True	True	True	True	3	2	5	5
4	1228	22	lc	True	True	True	True	3	2	5	5
3	5	22	lc	True	True	True	True	2	1	4	4
3	36	22	lc	True	True	True	True	2	1	4	4
3	70	22	lc	True	True	True	True	2	1	4	4
3	74	22	lc	True	True	True	True	2	1	4	4
3	79	22	lc	True	True	True	True	2	1	4	4
3	135	22	lc	True	True	True	True	2	1	4	4
3	141	22	lc	True	True	True	True	2	1	4	4
3	147	22	lc	True	True	True	True	2	1	4	4
3	153	22	lc	True	True	True	True	2	1	4	4
3	157	22	lc	True	True	True	True	2	1	4	4
3	161	22	lc	True	True	True	True	2	1	4	4
5	2	22	lc	False	True	False	True	3	2	7	6
5	4	22	lc	False	True	False	True	3	2	7	6
5	17	22	lc	False	True	False	True	3	2	7	6
5	19	22	lc	False	True	False	True	3	2	7	6
5	23	22	lc	False	True	False	True	3	2	7	6
5	74	22	lc	False	True	False	True	3	2	7	6
5	76	22	lc	False	True	False	True	3	2	7	6
5	100	22	lc	False	True	False	True	3	2	7	6
5	255	22	lc	False	True	False	True	3	2	7	6
