cut	65
Partition 0	3560,3566,3563
Partition 1	3585,3584,3583
Partition 2	3586,3587,3588,3567
Partition 3	3591,3596,3595
Partition 4	3521,3594,3590,3570
Partition 5	3574,3561,3575
Partition 6	3568,3569,3573,3572
Partition 7	3562,3601,3608
Partition 8	3545,3546,3599,3600
Partition 9	3592,3593,3523,3602
Partition 10	3611,3609,3612
Partition 11	3598,3610,3597
Partition 12	3617,3616,3524,3559
Partition 13	3589,3614,3615,3613
Partition 14	3580,3578,3579
Partition 15	3551,3552,3581,3582
Partition 16	3553,3526,3554,3555
Partition 17	3604,3606,3607
Partition 18	3576,3603,3577
Partition 19	3540,3522,3539,3538
Partition 20	3550,3605,3571
Partition 21	3530,3531,3543
Partition 22	3527,3535,3536
Partition 23	3541,3534,3537,3542
Partition 24	3528,3547,3529
Partition 25	3549,3556,3548,3557
Partition 26	3520,3532,3565,3533
Partition 27	3564,3525,3558,3544
